folder,file_name,affect_rating_segment,segment_start_sec,segment_end_sec,duration_sec,duration_msec,happiness_full_video,surprise_full_video
7,bllumanitoba_5437_13,4,2,12,10,10000,0,0
7,bllumanitoba_5437_3,4,2,12,10,10000,0,0
7,bllumanitoba_5437_4,4,2,12,10,10000,0,0
7,bllumanitoba_5437_8,4,2,12,10,10000,0,0
7,bllumanitoba_5437_9,4,2,12,10,10000,0,0
7,bllumanitoba_5438_1,4,2,12,10,10000,0,0
7,bllumanitoba_5438_6,4,2,12,10,10000,0,0
7,bllumanitoba_5442_10,4,2,12,10,10000,0,0
7,bllumanitoba_5443_2,6,6.699,8.217,1.5180000000000007,1518.0000000000007,1,0
7,bllumanitoba_5443_6,4,2,12,10,10000,0,0
7,bllumanitoba_5450_12,4,2,12,10,10000,0,0
7,bllumanitoba_5450_13,6,9.801,12,2.199,2199,1,0
7,bllumanitoba_5450_4,4,2,12,10,10000,0,0
7,bllumanitoba_5450_8,6,8.58,9.834,1.2539999999999996,1253.9999999999995,1,0
7,bllumanitoba_5453_3,4,2,12,10,10000,0,0
7,bllumanitoba_5463_4,5,6.798,8.217,1.4190000000000005,1419.0000000000005,1,0
7,bllumanitoba_5463_6,4,2,12,10,10000,0,0
7,bllumanitoba_5463_8,4,2,12,10,10000,0,0
7,bllumanitoba_5463_9,4,2,12,10,10000,0,0
8,infantcog02_3,3,5.406,8.228,2.822,2822,2,1
8,infantcog02_3,3,8.67,9.18,0.5099999999999998,509.9999999999998,2,1
8,infantcog02_3,3,11.526,12,0.4740000000000002,474.0000000000002,2,1
8,infantcog02_6,3,2.006,11.39,9.384,9384,2,1
8,infantcog06_3,4,2.006,12,9.994,9994,0,0
8,infantcog17_2,2,3.09,12,8.91,8910,2,1
8,infantcog17_12,5,7.582,9.996,2.4140000000000006,2414.0000000000005,1,1
8,infantcog17_12,3,8.5,11.458,2.958,2958,1,1
8,infantcog17_13,5,3.333,4.257,0.9239999999999995,923.9999999999995,2,1
8,infantcog17_13,3,7.029,9.636,2.6069999999999993,2606.999999999999,2,1
8,infantcog22_7,3,4.29,6.996,2.7060000000000004,2706.0000000000005,2,1
8,infantcog30_5,4,2,12,10,10000,0,0
8,infantcog37_1,4,2,12,10,10000,0,0
8,infantcog43_5,4,2,12,10,10000,0,0
8,infantcog51_3,4,2.2,12,9.8,9800,0,0
8,infantcog55_10,3,3.366,6.93,3.5639999999999996,3563.9999999999995,2,0
8,infantcog58_1,4,2,12,10,10000,0,0
8,infantcog58_7,5,2.013,2.442,0.42900000000000027,429.0000000000003,1,0
8,infantcog58_7,5,6.732,7.953,1.221,1221,1,0
8,infantcog58_7,5,11.418,12,0.5820000000000007,582.0000000000007,1,0
8,infantcog16_6,3,4.752,5.775,1.0230000000000006,1023.0000000000006,2,0
8,infantcog16_6,3,6.6,10.626,4.026,4026,2,0
8,infantcog24_5,5,10.296,10.923,0.6270000000000007,627.0000000000007,1,1
8,infantcog48_5,4,2,12,10,10000,0,1
8,infantcog48_6,3,8.745,9.537,0.7920000000000016,792.0000000000016,2,0
8,infantcog53_9,3,7.293,9.9,2.607,2607,1,1
8,infantcog56_2,3,3.762,8.547,4.785,4785,2,0
8,infantcog56_2,3,9.999,10.56,0.5609999999999999,561,2,0
8,princentonbabylab01_2,4,2,12,10,10000,0,0
8,princentonbabylab01_8,4,2,10.758,8.758,8758,0,0
8,princentonbabylab01_8,5,10.758,11.253,0.495000000000001,495.000000000001,0,0
8,princentonbabylab01_9,3,6.996,8.25,1.2539999999999996,1253.9999999999995,1,0
8,princentonbabylab01_9,5,10.428,10.758,0.3299999999999983,329.9999999999983,1,0
8,princentonbabylab03_3,5,6.138,7.128,0.9900000000000002,990.0000000000002,1,1
8,princentonbabylab04_10,2,6.666,9.471,2.8049999999999997,2804.9999999999995,2,0
8,princentonbabylab04_10,2,10.098,10.989,0.891,891,2,0
8,princentonbabylab05_6,5,3.168,5.445,2.277,2277,1,1
8,princentonbabylab05_6,5,10.791,11.088,0.2969999999999988,296.9999999999988,1,1
8,princentonbabylab06_1,3,4.653,7.128,2.4750000000000005,2475.0000000000005,1,1
8,princentonbabylab06_2,3,2.211,3.96,1.749,1749,1,1
8,princentonbabylab07_2,4,2,12,10,10000,0,1
8,princentonbabylab07_3,4,2,11.187,9.187,9187,0,1
8,princentonbabylab07_3,3,11.187,12,0.8130000000000006,813.0000000000006,0,1
8,princentonbabylab07_4,4,2,12,10,10000,0,1
8,princentonbabylab08_13,4,2,12,10,10000,0,0
8,princentonbabylab09_2,4,2,12,10,10000,0,0
8,princentonbabylab09_10,4,2,12,10,10000,0,1
8,princentonbabylab09_11,3,10.362,10.923,0.5609999999999999,561,2,0
8,princentonbabylab11_3,4,2,12,10,10000,0,1
8,princentonbabylab11_5,4,2,12,10,10000,0,1
8,princentonbabylab13_4,3,2.211,3.003,0.7920000000000003,792.0000000000002,1,0
8,princentonbabylab13_8,4,2,12,10,10000,0,1
8,princentonbabylab14_2,4,2,12,10,10000,0,0
8,princentonbabylab14_4,3,2.541,5.082,2.541,2541,2,1
8,princentonbabylab14_4,3,9.174,9.966,0.7919999999999998,791.9999999999998,2,1
8,princentonbabylab14_4,3,11.154,11.88,0.7260000000000009,726.0000000000009,2,1
8,princentonbabylab15_1,3,2.409,5.412,3.003,3003,2,0
8,princentonbabylab15_1,3,8.679,9.768,1.0890000000000004,1089.0000000000005,2,0
8,princentonbabylab15_1,3,10.461,10.89,0.42900000000000027,429.0000000000003,2,0
8,princentonbabylab15_4,3,5.478,6.204,0.726,726,2,0
8,princentonbabylab15_4,3,9.636,10.296,0.6600000000000001,660.0000000000001,2,0
8,princentonbabylab15_8,5,2.904,4.389,1.4850000000000003,1485.0000000000002,1,1
8,princentonbabylab17_8,3,6.897,10.923,4.026,4026,1,1
8,princentonbabylab17_11,3,2.409,2.805,0.39600000000000035,396.00000000000034,1,1
8,princentonbabylab17_11,4,2.805,12,9.195,9195,1,1
8,princentonbabylab16_7,NA,NA,NA,0,0,NA,NA
8,princentonbabylab16_10,NA,NA,NA,0,0,NA,NA
8,umn_cbplab_401_6,NA,NA,NA,0,0,NA,NA
8,umn_cbplab_401_8,NA,NA,NA,0,0,NA,NA
8,umn_cbplab_403_1,4,2,12,10,10000,2,0
8,umn_cbplab_403_4,NA,NA,NA,0,0,NA,NA
8,umn_cbplab_404_1,6,2.739,4.125,1.3860000000000001,1386.0000000000002,1,1
8,umn_cbplab_404_3,6,2.046,4.092,2.046,2045.9999999999998,1,1
8,umn_cbplab_404_3,3,4.719,6.666,1.947,1947,1,1
8,umn_cbplab_404_4,4,2,12,10,10000,0,1
8,umn_cbplab_404_7,4,2,12,10,10000,0,0
8,umn_cbplab_405_1,4,2,12,10,10000,0,0
8,umn_cbplab_407_10,NA,NA,NA,0,0,2,0
8,umn_cbplab_407_2,4,2,12,10,10000,0,0
8,umn_cbplab_411_5,4,2,12,10,10000,0,0
8,umn_cbplab_419_2,4,2,12,10,10000,0,0
8,umn_cbplab_420_10,4,2,12,10,10000,0,0
8,umn_cbplab_420_6,4,2,12,10,10000,0,0
8,umn_cbplab_421_11,4,2,12,10,10000,0,0
8,umn_cbplab_421_14,4,2,12,10,10000,0,0
8,umn_cbplab_421_8,4,2,12,10,10000,0,1
8,umn_cbplab_423_7,4,2,12,10,10000,0,0
8,umn_cbplab_427_1,4,2,12,10,10000,0,0
8,umn_cbplab_427_10,4,2,12,10,10000,0,0
8,umn_cbplab_430_1,NA,NA,NA,0,0,2,0
8,umn_cbplab_432_7,4,2,12,10,10000,0,0
8,umn_cbplab_433_1,4,2,12,10,10000,0,0
8,umn_cbplab_433_6,5,3.861,4.653,0.7919999999999994,791.9999999999993,1,0
8,umn_cbplab_434_12,NA,NA,NA,0,0,1,0
8,umn_cbplab_434_2,4,2,12,10,10000,0,0
8,umn_cbplab_435_7,4,2,12,10,10000,0,1
8,umn_cbplab_436_1,5,4.125,7.227,3.1020000000000003,3102.0000000000005,1,0
8,umn_cbplab_436_6,5,2,2.97,0.9700000000000002,970.0000000000002,1,1
8,umn_cbplab_437_3,4,2,12,10,10000,0,0
8,umn_cbplab_439_4,3,2,3.003,1.0030000000000001,1003.0000000000001,2,0
8,umn_cbplab_439_5,NA,NA,NA,0,0,2,0
8,umn_cbplab_439_6,3,10.791,12,1.2089999999999996,1208.9999999999995,2,0
8,umn_cbplab_440_5,4,2,10.362,8.362,8362,0,0
